opportunity_id,account_id,rep_id,lead_source,stage,amount,created_date,close_date,fiscal_quarter,is_won,is_closed
O02886,A0048,R003,Outbound,Closed Lost,76100.0,2025-05-02,2025-06-22,2025-Q2,false,true
O02887,A0306,R017,Outbound,Closed Lost,145100.0,2025-04-01,2025-07-12,2025-Q3,false,true
O02888,A0531,R023,Inbound,Closed Won,27900.0,2024-03-08,2024-06-19,2024-Q2,true,true
O02889,A0425,R021,Inbound,Closed Won,16100.0,2024-06-27,2024-08-21,2024-Q3,true,true
O02890,A0540,R012,Outbound,Closed Lost,15800.0,2024-01-31,2024-03-27,2024-Q1,false,true
O02891,A0594,R012,Inbound,Closed Lost,12600.0,2025-08-01,2025-08-26,2025-Q3,false,true
O02892,A0078,R013,Inbound,Closed Lost,44200.0,2025-07-06,2025-08-20,2025-Q3,false,true
O02893,A0395,R005,Outbound,Closed Won,9100.0,2024-06-24,2024-08-07,2024-Q3,true,true
O02894,A0544,R004,Partner,Closed Lost,56700.0,2024-01-18,2024-04-02,2024-Q2,false,true
O02895,A0180,R013,Event,Closed Won,35400.0,2024-07-18,2024-10-04,2024-Q4,true,true
O02896,A0391,R023,Event,Closed Lost,57800.0,2025-10-28,2026-01-04,2026-Q1,false,true
O02897,A0497,R002,Event,Closed Lost,3200.0,2024-03-24,2024-04-18,2024-Q2,false,true
O02898,A0147,R011,Outbound,Closed Won,16200.0,2024-06-15,2024-08-10,2024-Q3,true,true
O02899,A0600,R005,Inbound,Closed Won,9900.0,2024-06-08,2024-07-06,2024-Q3,true,true
O02900,A0273,R022,Inbound,Closed Lost,15300.0,2025-04-07,2025-05-16,2025-Q2,false,true
O02901,A0386,R024,Inbound,Closed Lost,5000.0,2025-04-04,2025-04-18,2025-Q2,false,true
O02902,A0326,R004,Event,Closed Won,39800.0,2024-11-11,2024-12-31,2024-Q4,true,true
O02903,A0262,R021,Outbound,Closed Lost,11000.0,2024-03-22,2024-05-19,2024-Q2,false,true
O02904,A0286,R017,Event,Closed Lost,344700.0,2024-09-05,2025-03-16,2025-Q1,false,true
O02905,A0523,R016,Outbound,Closed Lost,39800.0,2024-05-30,2024-07-29,2024-Q3,false,true
O02906,A0511,R009,Outbound,Closed Lost,7100.0,2025-06-14,2025-07-21,2025-Q3,false,true
O02907,A0203,R008,Outbound,Closed Lost,3600.0,2024-08-24,2024-10-04,2024-Q4,false,true
O02908,A0542,R015,Inbound,Closed Lost,4100.0,2024-10-17,2024-12-07,2024-Q4,false,true
O02909,A0497,R024,Inbound,Closed Lost,14200.0,2024-06-27,2024-07-19,2024-Q3,false,true
O02910,A0538,R015,Inbound,Closed Lost,17400.0,2024-07-07,2024-07-31,2024-Q3,false,true
O02911,A0394,R015,Outbound,Closed Lost,17500.0,2025-02-11,2025-03-01,2025-Q1,false,true
O02912,A0418,R008,Referral,Closed Lost,8700.0,2024-07-12,2024-08-17,2024-Q3,false,true
O02913,A0159,R022,Partner,Closed Won,11200.0,2025-09-09,2025-11-08,2025-Q4,true,true
O02914,A0489,R015,Outbound,Closed Lost,10000.0,2025-07-23,2025-09-07,2025-Q3,false,true
O02915,A0382,R015,Inbound,Closed Won,4800.0,2024-01-13,2024-02-15,2024-Q1,true,true
O02916,A0536,R007,Outbound,Closed Won,23900.0,2025-09-14,2025-11-29,2025-Q4,true,true
O02917,A0195,R022,Inbound,Closed Lost,17900.0,2024-03-27,2024-04-19,2024-Q2,false,true
O02918,A0069,R007,Outbound,Closed Lost,58400.0,2024-10-31,2024-12-21,2024-Q4,false,true
O02919,A0409,R008,Event,Closed Won,14200.0,2025-09-23,2025-11-22,2025-Q4,true,true
O02920,A0233,R017,Inbound,Closed Lost,102600.0,2024-10-18,2025-06-09,2025-Q2,false,true
O02921,A0529,R020,Outbound,Closed Lost,368400.0,2024-11-25,2025-04-02,2025-Q2,false,true
O02922,A0034,R019,Inbound,Closed Lost,45000.0,2025-09-19,2026-01-11,2026-Q1,false,true
O02923,A0139,R011,Inbound,Closed Lost,12300.0,2024-01-12,2024-02-16,2024-Q1,false,true
O02924,A0532,R004,Referral,Closed Won,69600.0,2024-08-27,2024-11-23,2024-Q4,true,true
O02925,A0437,R020,Outbound,Closed Lost,279200.0,2025-09-15,2026-01-09,2026-Q1,false,true
O02926,A0583,R016,Inbound,Closed Won,42900.0,2024-02-04,2024-05-06,2024-Q2,true,true
O02927,A0486,R024,Outbound,Closed Won,12400.0,2025-01-08,2025-02-06,2025-Q1,true,true
O02928,A0419,R005,Inbound,Closed Lost,11600.0,2025-06-22,2025-08-02,2025-Q3,false,true
O02929,A0298,R002,Inbound,Closed Won,14900.0,2024-11-13,2024-12-12,2024-Q4,true,true
O02930,A0168,R010,Outbound,Closed Lost,58700.0,2024-08-18,2024-10-11,2024-Q4,false,true
O02931,A0415,R005,Partner,Closed Lost,10400.0,2024-01-14,2024-01-31,2024-Q1,false,true
O02932,A0076,R018,Outbound,Closed Won,6400.0,2024-12-24,2025-01-10,2025-Q1,true,true
O02933,A0184,R001,Outbound,Closed Lost,69700.0,2024-05-30,2024-08-25,2024-Q3,false,true
O02934,A0073,R022,Inbound,Closed Won,10300.0,2024-07-22,2024-09-07,2024-Q3,true,true
O02935,A0306,R017,Outbound,Closed Lost,168000.0,2024-10-27,2025-04-14,2025-Q2,false,true
O02936,A0001,R011,Outbound,Closed Lost,3400.0,2025-05-20,2025-06-30,2025-Q2,false,true
O02937,A0132,R006,Partner,Closed Lost,75200.0,2024-11-18,2025-01-10,2025-Q1,false,true
O02938,A0482,R013,Event,Closed Lost,66200.0,2024-11-25,2025-01-18,2025-Q1,false,true
O02939,A0035,R020,Inbound,Closed Lost,302400.0,2024-04-01,2024-10-31,2024-Q4,false,true
O02940,A0552,R019,Referral,Closed Lost,34600.0,2024-12-21,2025-02-14,2025-Q1,false,true
O02941,A0038,R017,Inbound,Closed Lost,242800.0,2025-07-25,2026-01-21,2026-Q1,false,true
O02942,A0098,R012,Outbound,Closed Lost,7100.0,2025-04-07,2025-05-07,2025-Q2,false,true
O02943,A0375,R006,Outbound,Closed Won,75200.0,2025-09-08,2025-11-06,2025-Q4,true,true
O02944,A0485,R002,Event,Closed Won,3200.0,2024-02-21,2024-03-24,2024-Q1,true,true
O02945,A0013,R011,Inbound,Closed Won,4800.0,2024-11-22,2024-12-25,2024-Q4,true,true
O02946,A0255,R022,Inbound,Closed Lost,5700.0,2025-07-13,2025-08-05,2025-Q3,false,true
O02947,A0215,R019,Partner,Closed Lost,65700.0,2025-01-26,2025-05-01,2025-Q2,false,true
O02948,A0041,R009,Outbound,Closed Lost,16700.0,2025-06-10,2025-07-17,2025-Q3,false,true
O02949,A0286,R017,Partner,Prospecting,250900.0,2025-11-06,,2025-Q4,,false
O02950,A0093,R020,Inbound,Closed Lost,307000.0,2024-10-16,2025-05-05,2025-Q2,false,true
O02951,A0243,R012,Outbound,Closed Lost,6000.0,2025-03-03,2025-03-25,2025-Q1,false,true
O02952,A0480,R020,Inbound,Closed Lost,241000.0,2024-09-26,2024-12-30,2024-Q4,false,true
O02953,A0443,R018,Outbound,Closed Lost,13800.0,2024-02-13,2024-03-30,2024-Q1,false,true
O02954,A0044,R022,Outbound,Closed Lost,17700.0,2024-06-21,2024-07-07,2024-Q3,false,true
O02955,A0095,R021,Inbound,Closed Won,16000.0,2025-10-06,2025-11-07,2025-Q4,true,true
O02956,A0149,R013,Outbound,Closed Lost,24000.0,2025-01-22,2025-03-20,2025-Q1,false,true
O02957,A0575,R002,Partner,Closed Won,15000.0,2024-12-17,2025-01-10,2025-Q1,true,true
O02958,A0115,R019,Partner,Closed Lost,20000.0,2025-11-02,2026-02-06,2026-Q1,false,true
O02959,A0163,R008,Partner,Closed Lost,6400.0,2024-01-19,2024-02-22,2024-Q1,false,true
O02960,A0488,R014,Partner,Closed Lost,62100.0,2024-10-06,2025-01-05,2025-Q1,false,true
O02961,A0059,R021,Inbound,Closed Lost,14600.0,2025-11-26,2026-01-22,2026-Q1,false,true
O02962,A0066,R020,Partner,Closed Lost,343300.0,2025-02-03,2025-05-22,2025-Q2,false,true
O02963,A0591,R011,Inbound,Closed Lost,15100.0,2025-03-07,2025-04-21,2025-Q2,false,true
O02964,A0418,R008,Referral,Closed Lost,13500.0,2024-09-11,2024-10-15,2024-Q4,false,true
O02965,A0373,R009,Outbound,Closed Won,14200.0,2024-01-14,2024-02-05,2024-Q1,true,true
O02966,A0017,R017,Inbound,Closed Lost,340100.0,2025-01-17,2025-08-19,2025-Q3,false,true
O02967,A0398,R021,Outbound,Closed Lost,8000.0,2025-02-14,2025-03-03,2025-Q1,false,true
O02968,A0043,R015,Inbound,Closed Won,9500.0,2025-02-09,2025-03-10,2025-Q1,true,true
O02969,A0544,R023,Outbound,Closed Won,34500.0,2024-03-30,2024-07-07,2024-Q3,true,true
O02970,A0124,R001,Inbound,Closed Won,20700.0,2024-08-09,2024-12-07,2024-Q4,true,true
O02971,A0243,R024,Inbound,Closed Won,8500.0,2024-01-30,2024-02-22,2024-Q1,true,true
O02972,A0162,R017,Outbound,Closed Lost,261900.0,2025-04-16,2025-10-17,2025-Q4,false,true
O02973,A0115,R019,Outbound,Closed Won,78100.0,2025-10-26,2026-01-02,2026-Q1,true,true
O02974,A0045,R004,Referral,Closed Lost,74900.0,2025-04-19,2025-07-17,2025-Q3,false,true
O02975,A0330,R011,Inbound,Closed Won,11900.0,2024-10-06,2024-11-29,2024-Q4,true,true
O02976,A0571,R022,Outbound,Closed Lost,7300.0,2024-10-15,2024-12-12,2024-Q4,false,true
O02977,A0128,R017,Outbound,Proposal,118600.0,2025-10-07,,2025-Q4,,false
O02978,A0291,R011,Inbound,Closed Won,17700.0,2024-12-04,2025-01-12,2025-Q1,true,true
O02979,A0380,R004,Partner,Closed Won,56200.0,2024-05-06,2024-08-22,2024-Q3,true,true
O02980,A0390,R017,Inbound,Closed Lost,112800.0,2024-08-28,2025-03-10,2025-Q1,false,true
O02981,A0555,R015,Partner,Closed Lost,3200.0,2024-02-01,2024-03-14,2024-Q1,false,true
O02982,A0432,R013,Inbound,Closed Lost,30200.0,2024-01-17,2024-03-18,2024-Q1,false,true
O02983,A0517,R010,Inbound,Closed Won,41200.0,2024-01-28,2024-03-22,2024-Q1,true,true
O02984,A0452,R009,Outbound,Prospecting,12500.0,2025-11-26,,2025-Q4,,false
O02985,A0356,R021,Inbound,Closed Won,3900.0,2025-03-26,2025-05-15,2025-Q2,true,true
O02986,A0077,R006,Inbound,Closed Lost,38200.0,2024-09-08,2025-01-06,2025-Q1,false,true
O02987,A0385,R020,Partner,Closed Lost,111100.0,2025-01-09,2025-06-02,2025-Q2,false,true
O02988,A0479,R022,Referral,Closed Won,13800.0,2024-02-25,2024-03-30,2024-Q1,true,true
O02989,A0082,R024,Referral,Closed Lost,11600.0,2025-06-21,2025-08-14,2025-Q3,false,true
O02990,A0308,R015,Inbound,Closed Lost,9400.0,2025-08-17,2025-09-13,2025-Q3,false,true
O02991,A0241,R006,Outbound,Closed Lost,34400.0,2024-11-26,2025-03-14,2025-Q1,false,true
O02992,A0561,R017,Inbound,Closed Won,95700.0,2025-01-18,2025-08-15,2025-Q3,true,true
O02993,A0490,R014,Event,Closed Lost,34500.0,2024-03-31,2024-07-23,2024-Q3,false,true
O02994,A0103,R017,Inbound,Closed Lost,273100.0,2024-06-16,2024-09-20,2024-Q3,false,true
O02995,A0195,R008,Inbound,Closed Lost,10200.0,2025-09-10,2025-11-07,2025-Q4,false,true
O02996,A0580,R020,Referral,Closed Lost,92800.0,2024-10-23,2025-03-28,2025-Q1,false,true
O02997,A0330,R009,Outbound,Closed Lost,17000.0,2024-06-16,2024-07-25,2024-Q3,false,true
O02998,A0192,R007,Referral,Closed Won,47400.0,2024-06-18,2024-09-27,2024-Q3,true,true
O02999,A0164,R006,Inbound,Closed Won,58400.0,2025-07-01,2025-09-27,2025-Q3,true,true
O03000,A0187,R002,Inbound,Closed Lost,6800.0,2025-08-12,2025-09-01,2025-Q3,false,true
O03001,A0194,R009,Referral,Closed Won,7200.0,2024-06-28,2024-08-14,2024-Q3,true,true
O03002,A0507,R024,Outbound,Closed Won,11900.0,2024-03-13,2024-05-04,2024-Q2,true,true
O03003,A0495,R012,Outbound,Closed Won,7900.0,2024-11-24,2024-12-13,2024-Q4,true,true
O03004,A0399,R001,Partner,Closed Lost,45100.0,2025-03-29,2025-06-23,2025-Q2,false,true
O03005,A0207,R021,Outbound,Closed Lost,3400.0,2024-08-14,2024-09-04,2024-Q3,false,true
O03006,A0292,R009,Outbound,Closed Lost,5300.0,2024-08-06,2024-10-02,2024-Q4,false,true
O03007,A0155,R004,Referral,Closed Won,47000.0,2025-05-19,2025-08-29,2025-Q3,true,true
O03008,A0425,R021,Outbound,Closed Won,9000.0,2024-02-04,2024-03-14,2024-Q1,true,true
O03009,A0454,R002,Event,Closed Won,8400.0,2024-07-31,2024-09-18,2024-Q3,true,true
O03010,A0344,R020,Inbound,Closed Won,334800.0,2024-06-22,2025-01-26,2025-Q1,true,true
O03011,A0039,R024,Event,Closed Won,7500.0,2025-04-29,2025-06-27,2025-Q2,true,true
O03012,A0277,R002,Outbound,Closed Lost,16000.0,2025-11-22,2026-01-16,2026-Q1,false,true
O03013,A0439,R020,Event,Closed Lost,198800.0,2025-03-06,2025-07-09,2025-Q3,false,true
O03014,A0441,R008,Event,Closed Lost,6700.0,2024-01-15,2024-01-31,2024-Q1,false,true
O03015,A0366,R023,Inbound,Closed Lost,76600.0,2025-02-17,2025-05-06,2025-Q2,false,true
O03016,A0459,R007,Outbound,Closed Won,58000.0,2024-11-18,2025-03-05,2025-Q1,true,true
O03017,A0223,R022,Outbound,Closed Lost,10300.0,2025-08-07,2025-10-03,2025-Q4,false,true
O03018,A0285,R022,Outbound,Closed Lost,12000.0,2024-03-20,2024-04-19,2024-Q2,false,true
O03019,A0323,R012,Inbound,Closed Lost,12000.0,2024-01-15,2024-02-16,2024-Q1,false,true
O03020,A0427,R015,Referral,Closed Lost,4900.0,2024-10-30,2024-11-26,2024-Q4,false,true
O03021,A0264,R015,Outbound,Closed Lost,4500.0,2024-04-13,2024-05-05,2024-Q2,false,true
O03022,A0547,R023,Referral,Closed Lost,38400.0,2024-03-17,2024-05-14,2024-Q2,false,true
O03023,A0234,R011,Outbound,Closed Won,13500.0,2024-01-17,2024-01-31,2024-Q1,true,true
O03024,A0168,R004,Inbound,Closed Lost,78300.0,2024-07-16,2024-11-13,2024-Q4,false,true
O03025,A0510,R011,Outbound,Closed Lost,5400.0,2024-06-25,2024-08-18,2024-Q3,false,true
O03026,A0517,R014,Referral,Closed Lost,66000.0,2024-03-06,2024-06-24,2024-Q2,false,true
O03027,A0132,R006,Inbound,Closed Lost,57900.0,2025-04-06,2025-07-27,2025-Q3,false,true
O03028,A0560,R011,Inbound,Closed Lost,10800.0,2024-03-10,2024-04-17,2024-Q2,false,true
O03029,A0205,R007,Referral,Closed Lost,42900.0,2025-08-12,2025-11-12,2025-Q4,false,true
O03030,A0550,R007,Outbound,Closed Lost,64700.0,2025-02-04,2025-03-24,2025-Q1,false,true
O03031,A0455,R019,Event,Closed Lost,66100.0,2024-10-02,2025-01-27,2025-Q1,false,true
O03032,A0555,R009,Inbound,Closed Lost,15900.0,2024-01-04,2024-02-26,2024-Q1,false,true
O03033,A0123,R002,Inbound,Closed Won,11600.0,2025-07-10,2025-07-27,2025-Q3,true,true
O03034,A0411,R004,Inbound,Closed Lost,44000.0,2024-01-08,2024-03-05,2024-Q1,false,true
O03035,A0461,R023,Partner,Closed Lost,77000.0,2025-06-02,2025-09-07,2025-Q3,false,true
O03036,A0536,R013,Outbound,Closed Lost,64600.0,2024-11-26,2025-02-20,2025-Q1,false,true
O03037,A0103,R017,Inbound,Closed Won,217900.0,2024-09-17,2025-04-15,2025-Q2,true,true
O03038,A0537,R014,Outbound,Closed Lost,66800.0,2024-12-11,2025-04-01,2025-Q2,false,true
O03039,A0136,R007,Inbound,Qualification,40200.0,2025-11-30,,2025-Q4,,false
O03040,A0263,R011,Outbound,Closed Lost,14500.0,2024-09-23,2024-10-11,2024-Q4,false,true
O03041,A0304,R002,Outbound,Closed Lost,6000.0,2024-05-27,2024-06-22,2024-Q2,false,true
O03042,A0437,R017,Event,Closed Lost,347700.0,2025-06-08,2025-11-04,2025-Q4,false,true
O03043,A0066,R020,Partner,Closed Won,210600.0,2024-01-21,2024-06-21,2024-Q2,true,true
O03044,A0275,R008,Inbound,Closed Won,12600.0,2024-08-05,2024-09-20,2024-Q3,true,true
O03045,A0341,R002,Referral,Closed Won,14000.0,2025-07-07,2025-08-29,2025-Q3,true,true
O03046,A0285,R005,Event,Closed Won,13000.0,2024-08-05,2024-09-05,2024-Q3,true,true
O03047,A0068,R019,Event,Closed Lost,71800.0,2025-05-02,2025-08-17,2025-Q3,false,true
O03048,A0499,R004,Inbound,Closed Lost,79400.0,2024-10-06,2025-01-02,2025-Q1,false,true
O03049,A0372,R020,Outbound,Closed Lost,248500.0,2025-09-16,2026-02-22,2026-Q1,false,true
O03050,A0363,R015,Inbound,Closed Lost,17800.0,2025-05-18,2025-06-20,2025-Q2,false,true
O03051,A0330,R018,Partner,Closed Lost,17300.0,2025-10-17,2025-12-10,2025-Q4,false,true
O03052,A0345,R017,Inbound,Closed Lost,80300.0,2024-05-23,2024-12-09,2024-Q4,false,true
O03053,A0151,R023,Outbound,Closed Lost,78100.0,2024-02-15,2024-04-29,2024-Q2,false,true
O03054,A0144,R020,Outbound,Closed Lost,275400.0,2025-06-17,2025-11-25,2025-Q4,false,true
O03055,A0320,R008,Partner,Closed Lost,4400.0,2024-02-11,2024-03-10,2024-Q1,false,true
O03056,A0483,R011,Referral,Closed Lost,9900.0,2025-06-29,2025-08-09,2025-Q3,false,true
O03057,A0117,R024,Inbound,Closed Lost,10700.0,2024-11-12,2024-11-30,2024-Q4,false,true
O03058,A0536,R004,Inbound,Closed Lost,49100.0,2024-07-25,2024-09-08,2024-Q3,false,true
O03059,A0328,R024,Inbound,Closed Lost,13400.0,2025-06-16,2025-07-25,2025-Q3,false,true
O03060,A0585,R013,Referral,Closed Won,58100.0,2024-06-11,2024-08-26,2024-Q3,true,true
O03061,A0440,R001,Inbound,Closed Lost,62800.0,2025-10-20,2026-01-19,2026-Q1,false,true
O03062,A0471,R013,Event,Closed Won,75500.0,2025-05-07,2025-07-28,2025-Q3,true,true
O03063,A0455,R006,Inbound,Closed Lost,43000.0,2024-01-03,2024-04-06,2024-Q2,false,true
O03064,A0089,R020,Inbound,Closed Lost,375500.0,2024-04-04,2024-11-15,2024-Q4,false,true
O03065,A0554,R016,Event,Closed Lost,66300.0,2024-06-02,2024-08-23,2024-Q3,false,true
O03066,A0349,R022,Inbound,Closed Lost,12300.0,2024-11-15,2024-12-25,2024-Q4,false,true
O03067,A0431,R004,Partner,Closed Won,46500.0,2024-08-29,2024-10-30,2024-Q4,true,true
O03068,A0122,R018,Inbound,Closed Won,17200.0,2025-10-01,2025-11-16,2025-Q4,true,true
O03069,A0176,R017,Referral,Closed Lost,98100.0,2025-04-27,2025-12-19,2025-Q4,false,true
O03070,A0324,R020,Outbound,Qualification,97800.0,2025-07-09,,2025-Q3,,false
O03071,A0331,R007,Inbound,Closed Lost,44100.0,2024-03-13,2024-06-22,2024-Q2,false,true
O03072,A0538,R005,Outbound,Closed Won,12400.0,2025-07-11,2025-08-28,2025-Q3,true,true
O03073,A0216,R018,Outbound,Closed Won,8300.0,2025-06-10,2025-06-28,2025-Q2,true,true
O03074,A0060,R021,Event,Closed Lost,8500.0,2025-08-17,2025-09-19,2025-Q3,false,true
O03075,A0400,R017,Outbound,Closed Lost,147200.0,2025-02-18,2025-10-06,2025-Q4,false,true
O03076,A0421,R006,Partner,Closed Lost,71400.0,2025-06-21,2025-08-07,2025-Q3,false,true
O03077,A0409,R005,Inbound,Closed Lost,11900.0,2024-06-03,2024-07-02,2024-Q3,false,true
O03078,A0029,R024,Inbound,Closed Lost,11200.0,2024-12-07,2024-12-26,2024-Q4,false,true
O03079,A0581,R024,Event,Closed Lost,12700.0,2025-07-06,2025-08-22,2025-Q3,false,true
O03080,A0101,R021,Referral,Closed Lost,12700.0,2024-05-17,2024-06-01,2024-Q2,false,true
O03081,A0398,R022,Inbound,Closed Lost,3700.0,2024-02-07,2024-02-28,2024-Q1,false,true
O03082,A0151,R019,Inbound,Closed Lost,42000.0,2025-07-22,2025-09-23,2025-Q3,false,true
O03083,A0282,R016,Partner,Prospecting,59000.0,2025-11-09,,2025-Q4,,false
O03084,A0046,R015,Event,Closed Lost,9900.0,2025-05-17,2025-06-20,2025-Q2,false,true
O03085,A0231,R017,Outbound,Closed Won,301000.0,2024-12-12,2025-06-10,2025-Q2,true,true
O03086,A0242,R003,Partner,Closed Lost,24200.0,2024-06-23,2024-09-03,2024-Q3,false,true
O03087,A0326,R014,Outbound,Closed Lost,40200.0,2025-11-23,2026-01-11,2026-Q1,false,true
O03088,A0228,R021,Inbound,Closed Won,15300.0,2024-10-07,2024-12-05,2024-Q4,true,true
O03089,A0522,R021,Inbound,Closed Won,17600.0,2024-08-02,2024-08-22,2024-Q3,true,true
O03090,A0495,R002,Inbound,Proposal,4500.0,2025-10-29,,2025-Q4,,false
O03091,A0051,R006,Partner,Closed Won,79400.0,2025-02-14,2025-06-07,2025-Q2,true,true
O03092,A0403,R021,Outbound,Closed Lost,14200.0,2025-09-08,2025-09-26,2025-Q3,false,true
O03093,A0462,R019,Inbound,Closed Lost,21300.0,2025-04-02,2025-07-24,2025-Q3,false,true
O03094,A0310,R024,Outbound,Closed Won,9400.0,2024-09-30,2024-11-05,2024-Q4,true,true
O03095,A0485,R022,Event,Closed Lost,16700.0,2024-10-27,2024-11-11,2024-Q4,false,true
O03096,A0434,R013,Inbound,Closed Won,22100.0,2024-11-01,2024-12-18,2024-Q4,true,true
O03097,A0327,R020,Inbound,Closed Lost,241900.0,2024-08-11,2025-03-16,2025-Q1,false,true
O03098,A0597,R018,Referral,Closed Won,13600.0,2025-01-09,2025-02-20,2025-Q1,true,true
O03099,A0151,R023,Outbound,Closed Lost,24500.0,2025-03-25,2025-06-07,2025-Q2,false,true
O03100,A0214,R017,Outbound,Closed Lost,345600.0,2024-05-19,2025-01-08,2025-Q1,false,true
O03101,A0312,R017,Event,Closed Won,136000.0,2024-08-20,2025-01-15,2025-Q1,true,true
O03102,A0382,R005,Inbound,Closed Won,12400.0,2025-07-17,2025-08-22,2025-Q3,true,true
O03103,A0444,R015,Event,Closed Won,16700.0,2024-01-25,2024-03-08,2024-Q1,true,true
O03104,A0483,R011,Partner,Closed Lost,13900.0,2025-02-02,2025-02-27,2025-Q1,false,true
O03105,A0366,R016,Partner,Closed Lost,75100.0,2024-10-17,2024-12-11,2024-Q4,false,true
O03106,A0118,R015,Inbound,Closed Won,3000.0,2024-03-06,2024-04-17,2024-Q2,true,true
O03107,A0170,R017,Partner,Closed Lost,209400.0,2025-06-09,2025-10-01,2025-Q4,false,true
O03108,A0294,R005,Outbound,Closed Lost,15600.0,2024-08-21,2024-09-23,2024-Q3,false,true
O03109,A0060,R022,Outbound,Closed Lost,6100.0,2024-09-18,2024-11-06,2024-Q4,false,true
O03110,A0027,R008,Inbound,Closed Lost,15900.0,2025-08-28,2025-10-27,2025-Q4,false,true
O03111,A0248,R006,Outbound,Closed Lost,44300.0,2024-01-30,2024-04-03,2024-Q2,false,true
O03112,A0031,R019,Outbound,Negotiation,41800.0,2025-10-23,,2025-Q4,,false
O03113,A0464,R020,Referral,Closed Lost,396800.0,2024-05-06,2024-11-08,2024-Q4,false,true
O03114,A0002,R017,Event,Closed Lost,372900.0,2024-11-16,2025-05-25,2025-Q2,false,true
O03115,A0033,R008,Inbound,Closed Lost,13200.0,2024-05-11,2024-06-02,2024-Q2,false,true
O03116,A0558,R001,Outbound,Closed Lost,63000.0,2024-03-15,2024-05-25,2024-Q2,false,true
O03117,A0432,R014,Outbound,Closed Lost,23800.0,2025-01-01,2025-02-17,2025-Q1,false,true
O03118,A0336,R008,Inbound,Closed Lost,7100.0,2025-10-12,2025-11-14,2025-Q4,false,true
O03119,A0028,R022,Inbound,Closed Lost,6700.0,2024-06-17,2024-07-14,2024-Q3,false,true
O03120,A0312,R020,Event,Closed Won,362100.0,2025-01-04,2025-07-24,2025-Q3,true,true
O03121,A0054,R003,Outbound,Closed Lost,33300.0,2025-07-16,2025-10-18,2025-Q4,false,true
O03122,A0069,R019,Event,Closed Lost,63600.0,2025-08-21,2025-11-19,2025-Q4,false,true
O03123,A0343,R012,Outbound,Closed Lost,12600.0,2025-08-19,2025-09-12,2025-Q3,false,true
O03124,A0270,R017,Referral,Closed Lost,88400.0,2024-11-01,2025-02-10,2025-Q1,false,true
O03125,A0561,R020,Inbound,Closed Lost,317700.0,2024-01-03,2024-05-17,2024-Q2,false,true
O03126,A0214,R020,Inbound,Closed Lost,360000.0,2024-10-22,2025-03-26,2025-Q1,false,true
O03127,A0547,R016,Inbound,Closed Lost,18000.0,2024-08-22,2024-12-18,2024-Q4,false,true
O03128,A0240,R005,Partner,Closed Lost,7100.0,2024-09-15,2024-10-22,2024-Q4,false,true
O03129,A0383,R020,Inbound,Closed Won,345400.0,2024-10-26,2025-06-21,2025-Q2,true,true
O03130,A0267,R022,Inbound,Closed Lost,10800.0,2025-04-13,2025-05-30,2025-Q2,false,true
O03131,A0066,R017,Inbound,Closed Lost,84500.0,2024-01-09,2024-06-21,2024-Q2,false,true
O03132,A0508,R023,Partner,Closed Won,23900.0,2025-03-21,2025-06-28,2025-Q2,true,true
O03133,A0383,R017,Referral,Closed Lost,311400.0,2024-03-02,2024-06-25,2024-Q2,false,true
O03134,A0088,R020,Inbound,Closed Won,107000.0,2024-07-30,2025-03-26,2025-Q1,true,true
O03135,A0235,R015,Referral,Closed Lost,9200.0,2025-05-07,2025-06-24,2025-Q2,false,true
